user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned,gender_code,is_anomaly,anomaly_score,predicted_gender,correct_prediction,prediction_uncertainty
U113650,44,Male,Canada,49,Basic,15.99,UPI,Laptop,2,Comedy,55,14,8,79,2.7,5,96,12,No,0,False,0,Male,True,0.21999999999999997
U140570,42,Other,Brazil,57,Standard,15.99,UPI,Laptop,1,Thriller,125,3,12,84,2.8,1,47,53,No,2,False,0,Other,True,0.24
U117172,59,Female,France,13,Standard,7.99,PayPal,Laptop,2,Drama,244,15,14,49,3.4,26,67,6,Yes,1,False,0,Female,True,0.19999999999999996
U112283,31,Other,France,44,Standard,7.99,Credit Card,Laptop,3,Horror,75,10,11,75,3.7,9,71,21,No,2,False,0,Other,True,0.18999999999999995
U135460,56,Other,Spain,32,Standard,15.99,UPI,Laptop,1,Documentary,287,12,0,87,2.8,43,19,16,No,2,False,0,Other,True,0.25
U134059,32,Female,Australia,45,Basic,15.99,Debit Card,Laptop,3,Sci-Fi,275,7,1,95,3.5,21,33,11,No,1,False,0,Female,True,0.5900000000000001
U135235,38,Other,Brazil,7,Premium,12.99,PayPal,Smart TV,1,Horror,56,17,11,63,2.3,49,73,57,No,2,False,0,Other,True,0.48
U126633,44,Female,Brazil,43,Basic,7.99,UPI,Laptop,3,Thriller,276,18,0,95,1.9,7,7,42,No,1,True,3,Female,True,0.27
U124470,63,Female,Canada,27,Premium,7.99,Credit Card,Smart TV,3,Comedy,152,6,11,36,3.0,9,38,22,No,1,False,0,Female,True,0.21999999999999997
U118415,62,Female,Australia,15,Standard,12.99,PayPal,Laptop,2,Sci-Fi,223,10,8,67,2.4,14,21,4,No,1,False,0,Female,True,0.24
U118954,38,Female,Japan,5,Standard,7.99,Debit Card,Tablet,3,Thriller,176,6,2,92,4.2,5,79,22,Yes,1,False,0,Female,True,0.18999999999999995
U137193,37,Female,Canada,39,Basic,12.99,PayPal,Mobile,1,Horror,236,19,8,32,1.3,4,41,37,No,1,False,0,Female,True,0.27
U120718,26,Male,Australia,41,Basic,7.99,Debit Card,Laptop,3,Comedy,177,12,3,67,1.2,37,37,3,No,0,False,0,Female,False,0.63
U137400,18,Female,Brazil,46,Premium,7.99,Debit Card,Smart TV,2,Comedy,100,14,14,40,3.6,30,96,12,No,1,False,0,Female,True,0.28
U103263,25,Male,Japan,8,Premium,7.99,UPI,Smart TV,2,Sci-Fi,23,17,2,92,3.6,10,96,21,No,0,False,2,Male,True,0.27
U146179,60,Other,Brazil,16,Standard,12.99,UPI,Smart TV,2,Comedy,200,16,3,32,4.3,17,12,28,No,2,False,0,Other,True,0.29000000000000004
U131125,43,Other,France,12,Premium,15.99,Credit Card,Tablet,2,Thriller,90,14,12,48,3.9,47,6,31,No,2,False,0,Other,True,0.20999999999999996
U142232,41,Female,India,14,Premium,15.99,Credit Card,Laptop,3,Horror,248,14,8,47,2.1,29,73,1,No,1,False,0,Female,True,0.26
U143713,40,Female,France,55,Basic,15.99,UPI,Mobile,3,Romance,225,18,14,43,3.0,9,66,26,No,1,False,0,Female,True,0.26
U107024,21,Male,Germany,2,Premium,15.99,Credit Card,Mobile,2,Horror,92,6,9,65,3.5,10,92,21,No,0,False,1,Male,True,0.21999999999999997
U117498,49,Other,India,14,Basic,12.99,PayPal,Mobile,1,Drama,293,7,3,75,4.1,34,49,24,No,2,False,0,Other,True,0.5800000000000001
U129712,63,Other,Brazil,1,Standard,15.99,PayPal,Mobile,1,Romance,174,19,2,67,3.5,24,76,27,No,2,False,0,Female,False,0.63
U132787,49,Female,France,6,Basic,7.99,UPI,Mobile,2,Drama,115,7,14,46,3.1,25,38,18,No,1,False,0,Female,True,0.19999999999999996
U115107,40,Male,UK,58,Basic,7.99,Credit Card,Mobile,3,Horror,25,4,5,95,2.8,7,88,7,Yes,0,True,4,Male,True,0.24
U102476,48,Other,Brazil,16,Premium,15.99,PayPal,Smart TV,2,Romance,157,7,4,89,2.7,14,28,11,No,2,False,0,Other,True,0.29000000000000004
U148077,33,Female,Japan,15,Standard,12.99,Credit Card,Mobile,2,Action,138,9,11,77,1.1,43,13,12,No,1,False,0,Female,True,0.21999999999999997
U111348,43,Female,India,16,Standard,7.99,UPI,Smart TV,2,Comedy,257,18,12,73,1.4,11,90,48,No,1,False,0,Female,True,0.27
U129034,19,Male,France,21,Premium,15.99,UPI,Smart TV,2,Sci-Fi,13,5,2,33,4.7,26,71,11,No,0,False,1,Female,False,0.55
U101911,31,Other,Australia,49,Premium,12.99,PayPal,Laptop,2,Drama,231,7,12,98,4.9,36,22,38,Yes,2,False,0,Other,True,0.25
U127727,26,Male,Canada,44,Premium,7.99,UPI,Laptop,3,Thriller,161,9,12,73,4.3,14,76,15,No,0,False,0,Female,False,0.65
U136499,53,Other,Brazil,57,Standard,12.99,Debit Card,Tablet,1,Documentary,110,6,8,41,4.3,12,27,34,No,2,False,0,Male,False,0.5700000000000001
U142093,64,Other,Spain,18,Premium,12.99,Debit Card,Tablet,2,Comedy,45,7,4,52,1.8,19,47,38,No,2,False,0,Other,True,0.22999999999999998
U149530,22,Female,Spain,55,Basic,15.99,PayPal,Laptop,2,Sci-Fi,198,17,12,62,4.7,45,6,38,No,1,False,1,Female,True,0.31999999999999995
U127311,20,Male,USA,17,Premium,7.99,PayPal,Laptop,2,Documentary,203,9,1,47,4.7,32,52,36,No,0,False,0,Male,True,0.62
U114598,56,Female,Germany,39,Standard,15.99,UPI,Laptop,1,Comedy,272,11,2,45,3.6,2,25,14,Yes,1,False,0,Female,True,0.26
U112074,24,Female,Australia,17,Standard,15.99,PayPal,Smart TV,2,Drama,92,6,4,84,2.7,11,60,12,No,1,False,0,Female,True,0.27
U141320,19,Other,USA,10,Basic,12.99,Debit Card,Mobile,2,Action,10,13,6,84,3.5,45,76,54,No,2,False,2,Other,True,0.21999999999999997
U128987,42,Male,UK,4,Standard,12.99,UPI,Tablet,2,Action,202,14,5,93,3.1,5,65,7,No,0,False,0,Male,True,0.32999999999999996
U102098,47,Other,India,20,Standard,7.99,Credit Card,Laptop,1,Documentary,207,12,4,80,2.0,24,98,8,No,2,False,0,Other,True,0.26
U119533,24,Other,Brazil,47,Premium,15.99,Credit Card,Mobile,2,Romance,56,14,6,68,1.8,9,15,26,No,2,False,0,Male,False,0.52
U134939,62,Female,Canada,57,Standard,12.99,Credit Card,Tablet,1,Thriller,92,5,1,62,3.6,10,13,0,No,1,False,1,Other,False,0.65
U108023,51,Other,Canada,47,Standard,15.99,UPI,Tablet,2,Sci-Fi,240,3,5,50,1.9,15,78,12,Yes,2,False,0,Other,True,0.29000000000000004
U113253,55,Other,Germany,26,Standard,15.99,Debit Card,Laptop,2,Drama,126,7,14,46,1.2,32,25,34,No,2,False,0,Other,True,0.29000000000000004
U101985,31,Other,Germany,49,Basic,15.99,UPI,Laptop,2,Documentary,162,5,10,75,3.0,23,20,28,No,2,False,0,Other,True,0.65
U126011,29,Female,Canada,57,Standard,7.99,PayPal,Smart TV,3,Action,203,8,6,96,4.4,11,89,59,No,1,True,4,Female,True,0.28
U103335,42,Other,Canada,5,Standard,12.99,Debit Card,Laptop,3,Drama,203,14,9,64,4.5,21,76,59,No,2,False,0,Other,True,0.20999999999999996
U126620,23,Other,Spain,27,Premium,15.99,Credit Card,Smart TV,2,Thriller,32,8,7,85,3.8,38,37,26,No,2,False,0,Male,False,0.55
U111744,52,Male,Germany,29,Premium,15.99,Credit Card,Smart TV,1,Romance,263,7,13,44,2.5,48,73,5,No,0,False,0,Male,True,0.6599999999999999
U118476,26,Male,Canada,33,Premium,12.99,PayPal,Mobile,1,Thriller,242,5,5,81,3.8,31,90,55,No,0,False,0,Male,True,0.24
U147611,36,Male,India,33,Premium,7.99,Debit Card,Laptop,2,Drama,199,12,8,39,3.5,12,34,10,No,0,False,0,Male,True,0.5800000000000001
U125536,41,Male,India,36,Premium,12.99,PayPal,Mobile,2,Thriller,17,10,4,64,2.4,1,71,39,No,0,False,0,Male,True,0.16000000000000003
U120864,23,Other,Germany,16,Standard,15.99,UPI,Tablet,2,Action,28,10,6,89,1.5,33,83,53,No,2,False,0,Other,True,0.64
U143446,64,Other,USA,49,Standard,7.99,PayPal,Mobile,2,Action,11,13,9,36,1.3,8,63,41,No,2,False,1,Other,True,0.18999999999999995
U108006,58,Male,Germany,55,Premium,15.99,Debit Card,Mobile,3,Sci-Fi,116,7,12,41,2.5,5,26,18,No,0,False,0,Male,True,0.53
U129076,25,Female,Brazil,1,Standard,15.99,Debit Card,Smart TV,1,Horror,248,19,8,98,1.5,44,32,54,No,1,True,3,Male,False,0.6
U143720,59,Female,Australia,40,Basic,12.99,PayPal,Tablet,2,Drama,298,12,1,40,2.8,13,93,24,No,1,False,1,Female,True,0.25
U123000,60,Other,Brazil,48,Premium,15.99,Debit Card,Mobile,3,Horror,155,10,5,35,2.8,13,86,15,No,2,False,0,Other,True,0.18999999999999995
U128193,29,Female,Germany,29,Standard,7.99,Debit Card,Laptop,3,Horror,179,8,11,75,4.8,21,55,49,No,1,False,0,Other,False,0.53
U121512,18,Other,Australia,9,Premium,7.99,UPI,Laptop,1,Action,82,12,2,84,1.1,34,33,37,No,2,False,0,Other,True,0.17000000000000004
U121024,28,Male,Australia,46,Standard,15.99,UPI,Tablet,3,Action,61,7,4,85,1.1,36,77,25,No,0,False,0,Male,True,0.30000000000000004
U115294,33,Female,Germany,43,Basic,15.99,UPI,Smart TV,2,Sci-Fi,128,19,13,33,2.1,20,3,38,No,1,False,0,Female,True,0.26
U111661,19,Female,Germany,9,Basic,15.99,Debit Card,Tablet,1,Drama,135,9,0,98,4.2,45,75,0,No,1,True,3,Female,True,0.14
U131718,55,Female,France,32,Basic,12.99,Debit Card,Laptop,1,Action,30,1,10,54,3.1,46,39,35,No,1,False,0,Female,True,0.33999999999999997
U142115,53,Other,France,37,Standard,15.99,Debit Card,Smart TV,3,Action,170,4,2,73,3.5,25,68,40,No,2,False,0,Other,True,0.16000000000000003
U128241,41,Male,Germany,44,Premium,12.99,UPI,Laptop,2,Documentary,179,7,5,43,4.8,44,48,42,No,0,False,0,Male,True,0.28
U143151,35,Male,UK,9,Premium,12.99,UPI,Laptop,2,Romance,88,10,6,36,3.1,36,13,38,No,0,False,0,Male,True,0.25
U109694,48,Female,Japan,50,Standard,7.99,Credit Card,Mobile,1,Romance,183,18,7,44,2.1,35,31,21,No,1,False,0,Female,True,0.17000000000000004
U125565,26,Male,India,25,Premium,7.99,PayPal,Mobile,1,Romance,176,4,12,98,2.3,0,45,18,No,0,False,0,Male,True,0.28
U134444,34,Male,USA,59,Basic,7.99,Credit Card,Mobile,3,Comedy,294,2,2,42,3.6,42,8,11,No,0,True,3,Male,True,0.33999999999999997
U114109,34,Female,France,43,Premium,15.99,UPI,Smart TV,2,Romance,32,11,9,37,2.0,42,16,37,No,1,False,0,Female,True,0.21999999999999997
U112958,39,Female,Brazil,56,Basic,15.99,UPI,Smart TV,3,Horror,41,11,6,48,2.9,14,83,4,No,1,False,0,Male,False,0.5900000000000001
U123314,18,Other,Brazil,33,Basic,7.99,Credit Card,Smart TV,3,Drama,251,15,0,65,4.0,29,22,22,Yes,2,False,0,Other,True,0.5900000000000001
U117926,63,Male,India,51,Basic,15.99,PayPal,Tablet,2,Action,164,1,9,68,2.7,45,25,14,No,0,False,1,Male,True,0.30000000000000004
U120413,50,Female,USA,49,Premium,7.99,Debit Card,Tablet,3,Sci-Fi,290,8,12,88,3.6,11,62,26,No,1,False,0,Female,True,0.62
U122458,33,Other,Canada,20,Basic,15.99,Debit Card,Laptop,3,Romance,84,13,14,73,2.8,8,47,29,Yes,2,False,0,Other,True,0.22999999999999998
U144362,49,Other,UK,18,Basic,15.99,Debit Card,Smart TV,3,Comedy,146,17,1,56,1.4,19,48,38,No,2,False,0,Female,False,0.63
U105676,57,Other,Germany,1,Premium,12.99,UPI,Smart TV,2,Romance,179,7,12,75,2.5,18,10,29,Yes,2,False,0,Other,True,0.26
U143366,22,Male,USA,53,Standard,15.99,Credit Card,Laptop,3,Drama,139,9,0,43,4.5,21,44,23,No,0,False,0,Male,True,0.27
U133871,19,Other,Brazil,36,Premium,15.99,UPI,Smart TV,3,Comedy,118,3,4,57,4.6,5,91,42,Yes,2,False,0,Other,True,0.17000000000000004
U100609,59,Male,Brazil,28,Standard,15.99,Credit Card,Tablet,1,Action,23,10,0,93,1.8,23,3,34,No,0,False,1,Male,True,0.22999999999999998
U130920,41,Female,Germany,48,Standard,15.99,PayPal,Mobile,2,Action,237,17,5,34,3.2,30,19,21,No,1,False,0,Female,True,0.22999999999999998
U125259,56,Other,Japan,3,Standard,7.99,Debit Card,Tablet,3,Drama,151,16,7,33,4.9,2,13,29,No,2,True,3,Other,True,0.33999999999999997
U130393,49,Female,Japan,49,Standard,7.99,UPI,Laptop,1,Comedy,136,2,7,68,1.6,44,85,3,No,1,False,0,Female,True,0.33999999999999997
U138325,37,Male,UK,44,Standard,7.99,Debit Card,Tablet,3,Drama,159,13,1,43,3.5,49,37,47,No,0,False,0,Male,True,0.26
U144288,58,Female,Germany,30,Basic,15.99,UPI,Smart TV,1,Romance,179,12,4,34,3.3,42,93,21,Yes,1,False,0,Female,True,0.25
U148464,33,Other,India,29,Standard,12.99,Credit Card,Mobile,2,Thriller,69,12,10,52,2.0,38,83,26,No,2,False,0,Female,False,0.63
U109289,58,Female,Japan,35,Premium,7.99,PayPal,Tablet,2,Documentary,236,7,1,38,3.6,8,13,58,No,1,False,0,Female,True,0.28
U126406,56,Other,Spain,47,Standard,15.99,UPI,Laptop,3,Comedy,90,10,13,94,3.5,32,39,22,No,2,False,0,Other,True,0.25
U128058,45,Female,France,36,Premium,15.99,PayPal,Smart TV,1,Drama,192,8,14,44,1.6,1,39,21,No,1,False,0,Female,True,0.19999999999999996
U122295,52,Other,India,46,Premium,7.99,Credit Card,Mobile,3,Sci-Fi,276,16,1,65,4.2,9,30,44,No,2,False,0,Male,False,0.5800000000000001
U122051,62,Female,Canada,56,Standard,15.99,Debit Card,Smart TV,1,Drama,200,1,7,94,3.1,11,60,21,Yes,1,False,1,Female,True,0.20999999999999996
U144451,33,Female,Japan,11,Standard,15.99,Credit Card,Smart TV,3,Horror,170,8,4,51,3.1,37,42,25,No,1,False,0,Female,True,0.15000000000000002
U112512,21,Male,India,41,Standard,15.99,PayPal,Smart TV,3,Sci-Fi,260,3,14,52,1.9,48,1,16,No,0,True,4,Other,False,0.63
U148575,43,Other,Australia,58,Standard,7.99,Credit Card,Laptop,2,Sci-Fi,163,6,12,74,1.4,33,68,34,Yes,2,False,0,Male,False,0.6599999999999999
U118775,61,Female,Spain,58,Standard,12.99,Debit Card,Laptop,3,Thriller,237,5,10,72,2.6,29,52,55,No,1,False,0,Female,True,0.30000000000000004
U115714,33,Male,USA,59,Premium,15.99,UPI,Laptop,2,Documentary,268,14,12,83,4.4,2,23,59,Yes,0,True,3,Female,False,0.65
U107976,21,Other,UK,8,Basic,15.99,UPI,Laptop,1,Sci-Fi,73,8,11,83,1.6,36,10,52,No,2,False,0,Other,True,0.24
U133175,50,Other,Germany,57,Basic,12.99,Debit Card,Mobile,1,Documentary,88,17,0,65,2.0,28,11,56,Yes,2,False,0,Other,True,0.25
U147634,33,Other,Canada,9,Standard,7.99,Credit Card,Laptop,1,Thriller,235,2,14,69,1.6,49,17,9,No,2,False,2,Other,True,0.6
U108344,47,Other,France,55,Premium,12.99,Debit Card,Tablet,1,Sci-Fi,21,18,5,68,2.1,8,27,28,No,2,False,0,Other,True,0.28
U130589,44,Other,Canada,55,Basic,12.99,Credit Card,Smart TV,2,Comedy,52,11,2,38,3.9,29,19,58,No,2,False,0,Male,False,0.6
U111897,38,Male,Canada,56,Standard,15.99,PayPal,Tablet,1,Romance,20,9,9,53,2.0,36,87,17,No,0,False,1,Male,True,0.5700000000000001
U125495,44,Male,Brazil,40,Premium,15.99,Credit Card,Mobile,2,Romance,232,18,14,91,4.9,16,15,21,Yes,0,False,0,Male,True,0.20999999999999996
U122321,60,Male,UK,50,Standard,7.99,PayPal,Mobile,3,Sci-Fi,260,14,7,48,4.7,40,17,7,No,0,False,1,Male,True,0.21999999999999997
U117679,39,Female,Brazil,21,Premium,12.99,Credit Card,Smart TV,2,Documentary,188,15,5,45,4.6,44,21,34,Yes,1,False,0,Male,False,0.49
U112469,52,Female,Spain,25,Basic,15.99,PayPal,Mobile,1,Sci-Fi,241,2,7,68,3.2,37,50,11,No,1,False,0,Female,True,0.61
U104657,40,Female,Canada,19,Standard,15.99,Credit Card,Laptop,3,Documentary,214,8,0,43,1.1,28,66,22,No,1,False,0,Female,True,0.29000000000000004
U148393,57,Other,UK,59,Basic,7.99,UPI,Smart TV,2,Horror,190,7,1,82,1.6,41,56,35,No,2,False,0,Male,False,0.61
U101687,63,Other,Australia,35,Basic,15.99,Debit Card,Tablet,2,Comedy,276,15,2,39,2.9,8,76,56,No,2,False,0,Other,True,0.24
U122181,48,Female,Australia,40,Standard,15.99,Credit Card,Mobile,3,Comedy,270,3,10,31,3.3,31,77,43,No,1,False,0,Female,True,0.52
U112791,25,Other,Australia,26,Standard,12.99,PayPal,Laptop,1,Comedy,177,8,10,36,2.2,31,18,38,Yes,2,False,0,Other,True,0.5800000000000001
U108040,24,Female,Brazil,37,Premium,7.99,PayPal,Tablet,3,Action,15,5,2,52,1.8,15,72,22,No,1,False,0,Female,True,0.61
U131061,44,Male,USA,2,Basic,7.99,PayPal,Laptop,1,Romance,65,1,10,99,3.8,36,34,32,No,0,False,1,Female,False,0.64
U135026,27,Other,Germany,43,Basic,15.99,Debit Card,Smart TV,1,Thriller,39,16,7,49,2.5,16,26,18,Yes,2,False,0,Other,True,0.13
U114829,58,Other,India,15,Basic,15.99,UPI,Laptop,3,Thriller,194,5,11,65,3.2,24,49,39,No,2,False,0,Other,True,0.17000000000000004
U138848,56,Male,India,30,Basic,12.99,Debit Card,Laptop,3,Romance,88,16,14,37,4.3,11,73,24,No,0,False,0,Male,True,0.17000000000000004
U120062,26,Other,Canada,38,Standard,7.99,UPI,Mobile,2,Action,187,15,8,37,4.8,14,77,2,No,2,False,0,Male,False,0.63
U128277,47,Other,UK,44,Basic,7.99,PayPal,Laptop,2,Drama,282,9,12,93,2.3,5,69,35,No,2,False,0,Other,True,0.21999999999999997
U134547,48,Male,UK,21,Standard,7.99,PayPal,Tablet,3,Comedy,262,16,13,81,4.1,26,60,2,Yes,0,False,0,Female,False,0.5900000000000001
U110904,38,Female,France,34,Basic,15.99,Credit Card,Laptop,2,Drama,196,18,3,96,3.5,4,68,44,No,1,False,0,Female,True,0.19999999999999996
U119220,62,Male,Spain,44,Basic,15.99,UPI,Laptop,3,Thriller,175,2,12,85,4.4,33,26,30,Yes,0,False,0,Male,True,0.30000000000000004
U124429,60,Female,Brazil,10,Premium,12.99,Debit Card,Smart TV,2,Action,62,11,11,72,4.6,20,3,6,No,1,False,0,Female,True,0.16000000000000003
U147349,64,Other,India,49,Standard,7.99,UPI,Tablet,3,Comedy,51,11,11,63,3.6,24,74,32,Yes,2,False,0,Other,True,0.27
U118111,43,Other,Australia,1,Standard,15.99,Debit Card,Mobile,2,Sci-Fi,122,8,1,58,2.9,29,98,31,No,2,False,0,Other,True,0.20999999999999996
U103541,59,Other,Canada,25,Basic,12.99,Debit Card,Tablet,2,Horror,168,15,4,80,1.7,27,90,28,No,2,False,0,Male,False,0.5900000000000001
U125562,63,Female,Spain,4,Standard,12.99,Credit Card,Mobile,3,Horror,122,12,14,76,1.2,13,9,2,Yes,1,True,3,Female,True,0.20999999999999996
U106759,43,Other,USA,51,Basic,15.99,Debit Card,Laptop,1,Drama,76,4,8,79,3.7,12,55,8,No,2,False,0,Other,True,0.20999999999999996
U133829,52,Other,Brazil,18,Standard,7.99,Debit Card,Mobile,2,Romance,127,12,12,59,3.0,47,94,42,No,2,False,0,Other,True,0.21999999999999997
U121275,53,Other,India,21,Standard,12.99,UPI,Laptop,3,Action,197,19,14,90,2.4,25,48,59,No,2,False,0,Female,False,0.52
U138232,46,Male,Germany,27,Standard,7.99,PayPal,Tablet,1,Documentary,201,18,7,73,4.4,21,15,15,No,0,False,0,Male,True,0.18999999999999995
U114350,47,Other,Brazil,14,Basic,15.99,PayPal,Mobile,3,Horror,284,9,11,79,4.1,15,66,10,Yes,2,False,0,Female,False,0.5900000000000001
U101226,57,Other,USA,43,Premium,7.99,PayPal,Tablet,1,Comedy,10,16,13,79,3.2,35,23,11,No,2,False,1,Female,False,0.62
U109159,19,Female,France,52,Standard,7.99,Credit Card,Laptop,1,Romance,111,17,9,32,2.1,40,73,14,No,1,False,1,Female,True,0.21999999999999997
U125665,58,Female,Brazil,9,Standard,12.99,UPI,Laptop,3,Drama,15,9,14,33,3.9,49,30,13,No,1,True,4,Female,True,0.6
U120544,42,Other,Japan,3,Premium,12.99,UPI,Tablet,1,Romance,199,16,12,93,3.3,26,62,30,No,2,False,0,Other,True,0.16000000000000003
U104119,59,Female,Germany,2,Premium,15.99,Debit Card,Mobile,1,Drama,142,19,4,62,2.8,19,41,22,No,1,False,0,Male,False,0.6
U100277,41,Male,Brazil,13,Basic,12.99,Credit Card,Laptop,3,Sci-Fi,66,13,6,84,3.9,46,28,21,Yes,0,False,0,Male,True,0.16000000000000003
U119036,32,Female,Australia,52,Basic,12.99,UPI,Laptop,3,Sci-Fi,80,4,0,43,3.3,23,96,33,No,1,False,0,Female,True,0.24
U120046,54,Other,Australia,5,Premium,15.99,UPI,Smart TV,2,Documentary,94,11,0,69,2.9,32,36,14,No,2,False,0,Other,True,0.17000000000000004
U138648,60,Female,Brazil,47,Premium,7.99,Credit Card,Tablet,2,Comedy,158,1,9,69,3.1,15,14,20,No,1,False,0,Other,False,0.5900000000000001
U137312,53,Other,Canada,39,Premium,12.99,PayPal,Laptop,2,Romance,226,4,9,55,1.2,22,15,3,No,2,False,0,Other,True,0.20999999999999996
U100853,51,Male,UK,13,Basic,12.99,Credit Card,Tablet,2,Thriller,236,5,10,90,2.1,2,67,54,No,0,False,0,Male,True,0.24
U143086,50,Male,UK,29,Basic,15.99,Credit Card,Smart TV,2,Sci-Fi,154,5,0,33,3.7,26,21,58,No,0,False,0,Male,True,0.29000000000000004
U146493,57,Female,Germany,12,Basic,7.99,UPI,Laptop,2,Drama,209,17,4,99,3.4,47,69,9,No,1,False,1,Female,True,0.61
U119535,28,Other,India,44,Standard,7.99,UPI,Mobile,2,Romance,63,6,9,58,2.5,41,0,8,No,2,False,1,Other,True,0.30000000000000004
U116463,39,Male,USA,51,Standard,7.99,Debit Card,Smart TV,1,Action,21,17,8,53,3.3,2,28,41,No,0,False,0,Male,True,0.25
U136746,45,Other,Germany,42,Standard,7.99,PayPal,Smart TV,3,Thriller,88,1,0,89,3.0,6,41,11,No,2,False,0,Male,False,0.49
U129860,52,Female,India,9,Premium,15.99,UPI,Laptop,1,Romance,12,3,14,75,4.1,36,2,52,Yes,1,True,4,Female,True,0.61
U100884,24,Female,Brazil,35,Standard,7.99,Credit Card,Mobile,1,Sci-Fi,87,2,1,46,4.1,39,82,43,No,1,False,0,Male,False,0.62
U147842,57,Other,Canada,54,Standard,7.99,PayPal,Tablet,2,Drama,299,9,11,59,2.2,49,96,25,Yes,2,False,2,Male,False,0.64
U121461,18,Female,UK,28,Standard,12.99,PayPal,Tablet,3,Action,133,13,12,51,2.4,43,76,39,No,1,False,0,Female,True,0.29000000000000004
U109403,37,Other,Australia,51,Premium,12.99,UPI,Laptop,2,Drama,65,4,14,62,4.2,41,1,40,No,2,False,0,Other,True,0.28
U133415,64,Female,Brazil,48,Basic,15.99,PayPal,Mobile,2,Drama,82,13,11,58,2.4,16,6,37,No,1,False,0,Female,True,0.27
U140743,63,Male,Brazil,49,Standard,12.99,PayPal,Smart TV,2,Documentary,95,13,6,45,2.7,16,52,58,No,0,False,0,Male,True,0.26
U123976,43,Male,Brazil,28,Premium,12.99,PayPal,Smart TV,2,Horror,22,5,6,58,2.2,6,5,52,No,0,False,1,Male,True,0.22999999999999998
U128139,30,Male,Japan,43,Basic,7.99,Debit Card,Mobile,3,Sci-Fi,50,19,4,50,3.2,46,40,5,Yes,0,False,0,Male,True,0.20999999999999996
U146078,37,Male,Spain,3,Standard,7.99,UPI,Mobile,3,Documentary,224,18,7,48,3.9,3,50,26,No,0,False,0,Male,True,0.22999999999999998
U120717,41,Other,USA,32,Premium,15.99,Debit Card,Tablet,3,Comedy,102,12,6,53,2.0,5,7,23,Yes,2,False,0,Other,True,0.32999999999999996
U127647,36,Female,India,48,Basic,12.99,Debit Card,Laptop,1,Romance,24,8,5,30,4.0,43,47,34,No,1,False,0,Female,True,0.32999999999999996
U129970,57,Female,Spain,36,Basic,7.99,Credit Card,Mobile,3,Sci-Fi,58,2,10,85,4.9,17,71,46,No,1,False,0,Female,True,0.27
U124242,25,Other,Spain,34,Premium,15.99,UPI,Tablet,1,Thriller,52,2,3,37,2.1,25,96,24,No,2,False,0,Other,True,0.28
U103035,31,Female,India,54,Premium,15.99,PayPal,Tablet,1,Comedy,19,7,8,97,3.5,48,21,50,No,1,True,3,Female,True,0.21999999999999997
U106976,59,Male,Japan,32,Standard,7.99,Debit Card,Laptop,1,Drama,259,15,6,48,2.6,40,48,32,Yes,0,False,0,Male,True,0.25
U131765,60,Other,USA,16,Standard,7.99,Debit Card,Tablet,1,Drama,299,6,0,81,1.5,2,23,6,No,2,True,4,Other,True,0.54
U123701,29,Other,Brazil,29,Standard,7.99,Credit Card,Tablet,3,Comedy,60,3,10,65,1.0,28,50,17,No,2,False,0,Other,True,0.26
U122077,25,Female,India,43,Basic,12.99,PayPal,Mobile,2,Action,20,19,0,88,4.5,37,94,37,Yes,1,True,3,Other,False,0.65
U119235,32,Male,Canada,23,Basic,7.99,Debit Card,Tablet,3,Drama,273,7,14,98,2.6,0,25,23,No,0,False,1,Male,True,0.22999999999999998
U119892,40,Other,Australia,18,Standard,15.99,PayPal,Mobile,2,Sci-Fi,166,1,9,54,2.4,40,42,53,Yes,2,False,0,Other,True,0.27
U136414,20,Other,USA,52,Standard,7.99,UPI,Smart TV,2,Comedy,181,19,7,39,4.8,43,43,24,Yes,2,False,0,Other,True,0.26
U143915,25,Other,India,54,Standard,15.99,PayPal,Laptop,3,Romance,89,13,12,76,3.0,46,71,54,No,2,False,0,Female,False,0.64
U114697,55,Female,Japan,10,Standard,12.99,PayPal,Mobile,2,Comedy,284,4,2,45,2.3,18,59,9,No,1,False,0,Female,True,0.35
U128275,32,Male,UK,45,Standard,7.99,Credit Card,Mobile,2,Thriller,289,10,1,88,2.4,16,56,37,No,0,False,0,Male,True,0.19999999999999996
U149861,38,Other,Australia,58,Basic,12.99,PayPal,Mobile,2,Comedy,166,6,5,35,1.1,8,74,50,Yes,2,False,0,Male,False,0.6
U149924,61,Female,France,23,Premium,15.99,Debit Card,Tablet,2,Sci-Fi,260,13,10,71,2.1,16,24,9,Yes,1,False,0,Female,True,0.52
U149959,34,Female,France,11,Premium,7.99,UPI,Smart TV,3,Action,81,13,13,31,2.9,0,54,14,No,1,False,1,Female,True,0.61
U110092,28,Other,USA,55,Premium,12.99,PayPal,Smart TV,1,Romance,102,8,10,99,3.3,28,36,49,No,2,False,0,Female,False,0.5800000000000001
U147576,23,Other,Spain,11,Standard,12.99,Credit Card,Mobile,3,Comedy,295,7,5,66,3.2,42,47,30,No,2,False,0,Male,False,0.63
U134858,57,Male,Germany,36,Standard,15.99,Debit Card,Laptop,3,Thriller,195,12,13,84,4.3,21,94,0,No,0,False,0,Male,True,0.25
